Q or theta , Calculated , Experiment
   6.67215900000000       ,    711.149418035019       ,    640.920000000000     
   6.68486000000000       ,    656.341102041565       ,    602.050000000000     
   6.69756200000000       ,    634.097767108563       ,    589.260000000000     
   6.71026300000000       ,    646.175564668317       ,    602.860000000000     
   6.72296500000000       ,    698.040511204122       ,    647.430000000000     
   6.73566700000000       ,    799.037887218593       ,    731.740000000000     
   6.74836800000000       ,    961.249284240500       ,    854.430000000000     
   6.76107000000000       ,    1196.79465174009       ,    1039.79000000000     
   6.77377200000000       ,    1513.57114249864       ,    1321.49000000000     
   6.78647400000000       ,    1910.28879085284       ,    1719.90000000000     
   6.79917700000000       ,    2371.90638596570       ,    2158.99000000000     
   6.81187900000000       ,    2866.75591169039       ,    2647.44000000000     
   6.82458100000000       ,    3347.01092096143       ,    3136.83000000000     
   6.83728400000000       ,    3752.54642201995       ,    3608.86000000000     
   6.84998600000000       ,    4020.29754786166       ,    3899.97000000000     
   6.86268900000000       ,    4101.80763873811       ,    3984.96000000000     
   6.87539100000000       ,    3984.85999430614       ,    3855.76000000000     
   6.88809400000000       ,    3700.78695443155       ,    3559.45000000000     
   6.90079700000000       ,    3311.67692365643       ,    3130.78000000000     
   6.91350000000000       ,    2889.80981216619       ,    2710.33000000000     
   6.92620300000000       ,    2502.00312108612       ,    2289.87000000000     
   6.93890600000000       ,    2200.93366302441       ,    1951.95000000000     
   6.95160900000000       ,    2020.05536815134       ,    1766.04000000000     
   6.96431300000000       ,    1971.22736579971       ,    1731.28000000000     
   6.97701600000000       ,    2044.96958636493       ,    1829.90000000000     
   6.98971900000000       ,    2212.89104970777       ,    2041.38000000000     
   7.00242300000000       ,    2432.42105341922       ,    2301.17000000000     
   7.01512700000000       ,    2651.32927857128       ,    2527.32000000000     
   7.02783000000000       ,    2815.29145611731       ,    2690.77000000000     
   7.04053400000000       ,    2878.31762798629       ,    2756.58000000000     
   7.05323800000000       ,    2816.11430222689       ,    2694.41000000000     
   7.06594200000000       ,    2635.04919975864       ,    2510.21000000000     
   7.07864600000000       ,    2365.82773413049       ,    2253.08000000000     
   7.09135000000000       ,    2049.22394512564       ,    1905.78000000000     
   7.10405400000000       ,    1724.32987976775       ,    1564.65000000000     
   7.11675900000000       ,    1422.29222035503       ,    1263.54000000000     
   7.12946300000000       ,    1163.86340525100       ,    1045.89000000000     
   7.14216800000000       ,    959.209465471659       ,    875.630000000000     
   7.15487200000000       ,    810.048762109855       ,    754.420000000000     
   7.16757700000000       ,    712.799541981125       ,    685.320000000000     
   7.18028200000000       ,    662.261330573624       ,    655.640000000000     
   7.19298600000000       ,    654.627676950155       ,    651.760000000000     
   7.20569100000000       ,    688.982933264497       ,    682.220000000000     
   7.21839600000000       ,    768.017132286457       ,    740.510000000000     
   7.23110100000000       ,    896.456755234883       ,    838.840000000000     
   7.24380700000000       ,    1078.56330490063       ,    985.240000000000     
   7.25651200000000       ,    1314.65877539266       ,    1219.61000000000     
   7.26921700000000       ,    1597.78782201345       ,    1488.90000000000     
   7.28192300000000       ,    1911.21458897956       ,    1800.88000000000     
   7.29462800000000       ,    2227.59344578889       ,    2097.74000000000     
   7.30733400000000       ,    2510.66990275046       ,    2419.60000000000     
   7.32004000000000       ,    2719.42934180616       ,    2637.68000000000     
   7.33274600000000       ,    2818.09172724096       ,    2735.31000000000     
   7.34545200000000       ,    2790.03355956598       ,    2700.27000000000     
   7.35815800000000       ,    2647.50765580967       ,    2536.18000000000     
   7.37086400000000       ,    2427.14921875921       ,    2284.00000000000     
   7.38357000000000       ,    2176.11521967908       ,    2025.70000000000     
   7.39627600000000       ,    1940.00879196075       ,    1785.70000000000     
   7.40898200000000       ,    1755.63577426799       ,    1599.61000000000     
   7.42168900000000       ,    1646.78533517871       ,    1480.62000000000     
   7.43439500000000       ,    1622.08941711111       ,    1477.89000000000     
   7.44710200000000       ,    1674.88054799026       ,    1553.16000000000     
   7.45980900000000       ,    1785.08114937740       ,    1685.22000000000     
   7.47251600000000       ,    1922.48904553407       ,    1847.23000000000     
   7.48522300000000       ,    2050.62454595814       ,    1978.25000000000     
   7.49793000000000       ,    2135.30603663520       ,    2057.74000000000     
   7.51063700000000       ,    2149.48970395129       ,    2063.11000000000     
   7.52334400000000       ,    2085.40005364137       ,    1997.80000000000     
   7.53605100000000       ,    1953.69009985685       ,    1867.66000000000     
   7.54875900000000       ,    1775.90288347537       ,    1699.33000000000     
   7.56146600000000       ,    1576.16936667543       ,    1503.25000000000     
   7.57417400000000       ,    1376.72051901818       ,    1300.56000000000     
   7.58688100000000       ,    1196.32997462648       ,    1135.07000000000     
   7.59958900000000       ,    1049.52618168685       ,    1019.91000000000     
   7.61229700000000       ,    947.141578150219       ,    949.080000000000     
   7.62500500000000       ,    898.086793024403       ,    921.960000000000     
   7.63771300000000       ,    911.900179319023       ,    939.710000000000     
   7.65042100000000       ,    1000.75622513468       ,    1012.58000000000     
   7.66312900000000       ,    1179.87150557703       ,    1150.36000000000     
   7.67583800000000       ,    1465.56292396176       ,    1390.90000000000     
   7.68854600000000       ,    1870.60489054081       ,    1754.31000000000     
   7.70125400000000       ,    2397.86393370031       ,    2220.66000000000     
   7.71396300000000       ,    3033.34086235026       ,    2785.44000000000     
   7.72667200000000       ,    3740.72068253231       ,    3519.83000000000     
   7.73938100000000       ,    4459.59262543638       ,    4272.88000000000     
   7.75208900000000       ,    5108.00021630654       ,    4941.37000000000     
   7.76479800000000       ,    5591.81096544681       ,    5391.25000000000     
   7.77750800000000       ,    5824.97072871351       ,    5614.79000000000     
   7.79021700000000       ,    5761.95733955531       ,    5568.18000000000     
   7.80292600000000       ,    5421.59792909648       ,    5212.45000000000     
   7.81563500000000       ,    4878.59158666628       ,    4693.17000000000     
   7.82834500000000       ,    4232.13683854627       ,    4020.89000000000     
   7.84105400000000       ,    3578.07917125594       ,    3300.50000000000     
   7.85376400000000       ,    2994.30936975116       ,    2728.78000000000     
   7.86647400000000       ,    2534.55908383930       ,    2318.97000000000     
   7.87918400000000       ,    2226.50658377955       ,    2060.89000000000     
   7.89189400000000       ,    2073.78547160425       ,    1953.78000000000     
   7.90460400000000       ,    2060.36790338265       ,    1965.04000000000     
   7.91731400000000       ,    2155.77765794703       ,    2076.35000000000     
   7.93002400000000       ,    2320.47353875717       ,    2231.21000000000     
   7.94273400000000       ,    2511.48315853066       ,    2430.65000000000     
   7.95544500000000       ,    2688.44759519433       ,    2592.57000000000     
   7.96815500000000       ,    2816.88999985719       ,    2706.29000000000     
   7.98086600000000       ,    2868.73231582000       ,    2734.07000000000     
   7.99357700000000       ,    2824.95351498852       ,    2671.11000000000     
   8.00628800000000       ,    2683.29223944145       ,    2527.15000000000     
   8.01899800000000       ,    2463.00139882925       ,    2328.18000000000     
   8.03170900000000       ,    2199.06010307440       ,    2098.06000000000     
   8.04442100000000       ,    1931.45680353783       ,    1844.46000000000     
   8.05713200000000       ,    1697.80206198514       ,    1621.08000000000     
   8.06984300000000       ,    1530.24384840067       ,    1475.20000000000     
   8.08255500000000       ,    1454.53265700473       ,    1411.15000000000     
   8.09526600000000       ,    1488.99148875491       ,    1448.61000000000     
   8.10797800000000       ,    1643.43903382922       ,    1604.78000000000     
   8.12068900000000       ,    1916.92824797538       ,    1857.41000000000     
   8.13340100000000       ,    2295.37711598772       ,    2218.73000000000     
   8.14611300000000       ,    2749.31326486662       ,    2662.25000000000     
   8.15882500000000       ,    3233.24411249512       ,    3207.79000000000     
   8.17153700000000       ,    3687.19922438343       ,    3672.91000000000     
   8.18425000000000       ,    4042.04999887074       ,    4010.78000000000     
   8.19696200000000       ,    4231.84347056402       ,    4188.29000000000     
   8.20967400000000       ,    4216.22709311309       ,    4168.67000000000     
   8.22238700000000       ,    3999.76828151034       ,    3940.55000000000     
   8.23509900000000       ,    3629.60915187535       ,    3580.51000000000     
   8.24781200000000       ,    3173.59609070682       ,    3102.01000000000     
   8.26052500000000       ,    2698.83947776038       ,    2589.90000000000     
   8.27323800000000       ,    2259.80624303510       ,    2127.12000000000     
   8.28595100000000       ,    1893.29426503849       ,    1790.98000000000     
   8.29866400000000       ,    1617.19079888752       ,    1559.45000000000     
   8.31137700000000       ,    1431.89890358336       ,    1408.21000000000     
   8.32409100000000       ,    1325.07378798364       ,    1331.87000000000     
   8.33680400000000       ,    1275.20921694720       ,    1306.34000000000     
   8.34951800000000       ,    1257.84456133871       ,    1299.89000000000     
   8.36223100000000       ,    1250.70973592230       ,    1293.60000000000     
   8.37494500000000       ,    1237.50636050938       ,    1276.84000000000     
   8.38765900000000       ,    1208.73244815795       ,    1242.02000000000     
   8.40037300000000       ,    1160.13501877181       ,    1187.56000000000     
   8.41308700000000       ,    1092.06054909951       ,    1110.67000000000     
   8.42580100000000       ,    1009.60219768121       ,    1025.60000000000     
   8.43851500000000       ,    921.375733866509       ,    940.340000000000     
   8.45123000000000       ,    836.937059814948       ,    866.380000000000     
   8.46394400000000       ,    764.846142876128       ,    795.640000000000     
   8.47665900000000       ,    711.675342989731       ,    743.480000000000     
   8.48937400000000       ,    682.192385253346       ,    715.290000000000     
   8.50208800000000       ,    679.155883143452       ,    712.580000000000     
   8.51480300000000       ,    703.126972567977       ,    735.560000000000     
   8.52751800000000       ,    752.345658553246       ,    786.650000000000     
   8.54023300000000       ,    822.330390004793       ,    853.350000000000     
   8.55294900000000       ,    905.753041315275       ,    935.180000000000     
   8.56566400000000       ,    992.555249660062       ,    1022.12000000000     
   8.57837900000000       ,    1070.59738524870       ,    1106.63000000000     
   8.59109500000000       ,    1126.93602383401       ,    1160.04000000000     
   8.60381100000000       ,    1152.01185948234       ,    1183.78000000000     
   8.61652600000000       ,    1142.71959600294       ,    1173.30000000000     
   8.62924200000000       ,    1105.54274426847       ,    1128.77000000000     
   8.64195800000000       ,    1052.95342239348       ,    1071.07000000000     
   8.65467400000000       ,    999.311244707197       ,    1013.06000000000     
   8.66739000000000       ,    956.539350196284       ,    966.260000000000     
   8.68010700000000       ,    932.225646138124       ,    935.370000000000     
   8.69282300000000       ,    928.673186975764       ,    933.110000000000     
   8.70553900000000       ,    942.788122803182       ,    949.090000000000     
   8.71825600000000       ,    966.810207462880       ,    975.630000000000     
   8.73097300000000       ,    989.872324789943       ,    1000.23000000000     
   8.74369000000000       ,    1000.49044366957       ,    1011.89000000000     
   8.75640700000000       ,    990.640319827179       ,    1004.53000000000     
   8.76912400000000       ,    958.953633578165       ,    975.010000000000     
   8.78184100000000       ,    910.806857167953       ,    929.150000000000     
   8.79455800000000       ,    855.522612622158       ,    873.440000000000     
   8.80727500000000       ,    803.760101723871       ,    826.170000000000     
   8.81999300000000       ,    766.462064225076       ,    793.300000000000     
   8.83271000000000       ,    754.894938144389       ,    782.430000000000     
   8.84542800000000       ,    781.086685348935       ,    803.000000000000     
   8.85814600000000       ,    858.203443666932       ,    860.780000000000     
   8.87086400000000       ,    1000.23473482311       ,    961.830000000000     
   8.88358200000000       ,    1220.41971126762       ,    1150.83000000000     
   8.89630000000000       ,    1528.13608569240       ,    1409.32000000000     
   8.90901800000000       ,    1924.45244803525       ,    1752.05000000000     
   8.92173600000000       ,    2397.66943974595       ,    2156.66000000000     
   8.93445500000000       ,    2919.82268004310       ,    2654.04000000000     
   8.94717300000000       ,    3445.32144790976       ,    3173.00000000000     
   8.95989200000000       ,    3913.06951632696       ,    3623.08000000000     
   8.97261100000000       ,    4253.21588853053       ,    3909.75000000000     
   8.98533000000000       ,    4404.24942723688       ,    4039.45000000000     
   8.99804900000000       ,    4338.75710073446       ,    3951.42000000000     
   9.01076800000000       ,    4078.73004123590       ,    3719.32000000000     
   9.02348700000000       ,    3686.94660160756       ,    3353.58000000000     
   9.03620600000000       ,    3236.37662855553       ,    2931.38000000000     
   9.04892600000000       ,    2792.51193331171       ,    2458.05000000000     
   9.06164500000000       ,    2403.32164006522       ,    2103.36000000000     
   9.07436500000000       ,    2095.50199296996       ,    1840.94000000000     
   9.08708500000000       ,    1874.96327032753       ,    1680.51000000000     
   9.09980500000000       ,    1729.94068040523       ,    1574.50000000000     
   9.11252500000000       ,    1636.80181500500       ,    1515.60000000000     
   9.12524500000000       ,    1568.01207739617       ,    1470.59000000000     
   9.13796500000000       ,    1501.00103312138       ,    1419.46000000000     
   9.15068600000000       ,    1423.91805722727       ,    1351.29000000000     
   9.16340600000000       ,    1335.42742746140       ,    1268.74000000000     
   9.17612700000000       ,    1241.07523331548       ,    1187.68000000000     
   9.18884700000000       ,    1151.38499269492       ,    1111.82000000000     
   9.20156800000000       ,    1080.19185345954       ,    1049.46000000000     
   9.21428900000000       ,    1043.21307749254       ,    1017.41000000000     
   9.22701000000000       ,    1056.54598506636       ,    1029.07000000000     
   9.23973100000000       ,    1135.44910722443       ,    1091.83000000000     
   9.25245200000000       ,    1292.74197758847       ,    1235.35000000000     
   9.26517400000000       ,    1536.32522812254       ,    1456.00000000000     
   9.27789500000000       ,    1865.69920715323       ,    1748.49000000000     
   9.29061700000000       ,    2268.86687340980       ,    2120.32000000000     
   9.30333900000000       ,    2719.51694408034       ,    2563.72000000000     
   9.31606000000000       ,    3177.00997397465       ,    3031.26000000000     
   9.32878200000000       ,    3588.37273701357       ,    3423.33000000000     
   9.34150400000000       ,    3895.12650600015       ,    3684.43000000000     
   9.35422700000000       ,    4049.40494219094       ,    3820.64000000000     
   9.36694900000000       ,    4037.04635446536       ,    3793.57000000000     
   9.37967100000000       ,    3889.68196986661       ,    3645.70000000000     
   9.39239400000000       ,    3671.40117894555       ,    3428.00000000000     
   9.40511600000000       ,    3453.42235085907       ,    3193.36000000000     
   9.41783900000000       ,    3294.89540862738       ,    3003.79000000000     
   9.43056200000000       ,    3233.03363921031       ,    2929.43000000000     
   9.44328500000000       ,    3278.52482330717       ,    2977.63000000000     
   9.45600800000000       ,    3414.51168797095       ,    3111.32000000000     
   9.46873100000000       ,    3599.59951636524       ,    3316.21000000000     
   9.48145500000000       ,    3776.64070922254       ,    3489.11000000000     
   9.49417800000000       ,    3888.57793682539       ,    3594.06000000000     
   9.50690200000000       ,    3895.45490890125       ,    3590.95000000000     
   9.51962500000000       ,    3780.39958378127       ,    3454.34000000000     
   9.53234900000000       ,    3545.53677898511       ,    3217.88000000000     
   9.54507300000000       ,    3209.92033326264       ,    2895.25000000000     
   9.55779700000000       ,    2808.29435102407       ,    2522.32000000000     
   9.57052100000000       ,    2383.03553695002       ,    2098.15000000000     
   9.58324600000000       ,    1972.53848021706       ,    1720.03000000000     
   9.59597000000000       ,    1604.44427621835       ,    1412.71000000000     
   9.60869500000000       ,    1294.10747824127       ,    1153.10000000000     
   9.62141900000000       ,    1046.39953907399       ,    943.090000000000     
   9.63414400000000       ,    858.179824066921       ,    786.880000000000     
   9.64686900000000       ,    721.389858974322       ,    682.920000000000     
   9.65959400000000       ,    625.724802522029       ,    608.400000000000     
   9.67231900000000       ,    560.898419177457       ,    555.050000000000     
   9.68504400000000       ,    517.720132057541       ,    514.100000000000     
   9.69776900000000       ,    489.201575018197       ,    487.110000000000     
   9.71049500000000       ,    470.309314936624       ,    467.690000000000     
   9.72322100000000       ,    457.774093393894       ,    452.650000000000     
   9.73594600000000       ,    449.679145565160       ,    441.430000000000     
   9.74867200000000       ,    445.052991613985       ,    434.720000000000     
   9.76139800000000       ,    443.551165751156       ,    431.140000000000     
   9.77412400000000       ,    445.055914745454       ,    430.440000000000     
   9.78685000000000       ,    449.605061603895       ,    432.430000000000     
   9.79957700000000       ,    457.076315974818       ,    437.180000000000     
   9.81230300000000       ,    467.043741486455       ,    443.770000000000     
   9.82503000000000       ,    478.674695933579       ,    451.990000000000     
   9.83775600000000       ,    490.694953712313       ,    460.340000000000     
   9.85048300000000       ,    501.557912349307       ,    466.700000000000     
   9.86321000000000       ,    509.519815847228       ,    470.170000000000     
   9.87593700000000       ,    513.075894169628       ,    470.270000000000     
   9.88866400000000       ,    511.598532363092       ,    466.210000000000     
   9.90139100000000       ,    505.794312332195       ,    460.160000000000     
   9.91411900000000       ,    498.178854973840       ,    452.690000000000     
   9.92684600000000       ,    491.564486637187       ,    446.660000000000     
   9.93957400000000       ,    488.681674385396       ,    443.450000000000     
   9.95230200000000       ,    491.938308613939       ,    446.960000000000     
   9.96503000000000       ,    502.828960584499       ,    457.930000000000     
   9.97775800000000       ,    521.703164142676       ,    477.750000000000     
   9.99048600000000       ,    547.567104712574       ,    507.940000000000     
   10.0032140000000       ,    578.036207583413       ,    540.370000000000     
   10.0159430000000       ,    609.518264423081       ,    571.710000000000     
   10.0286710000000       ,    637.294828866062       ,    598.830000000000     
   10.0414000000000       ,    656.686930430911       ,    617.430000000000     
   10.0541290000000       ,    664.307525345886       ,    623.820000000000     
   10.0668570000000       ,    659.930498977644       ,    617.360000000000     
   10.0795860000000       ,    646.682786581132       ,    601.380000000000     
   10.0923160000000       ,    629.387924755041       ,    579.480000000000     
   10.1050450000000       ,    612.594034593681       ,    557.280000000000     
   10.1177740000000       ,    599.414917152445       ,    540.690000000000     
   10.1305040000000       ,    591.103291835849       ,    529.210000000000     
   10.1432330000000       ,    587.016946898638       ,    523.230000000000     
   10.1559630000000       ,    584.912329881437       ,    520.460000000000     
   10.1686930000000       ,    581.753537096796       ,    517.680000000000     
   10.1814230000000       ,    574.772660611202       ,    513.320000000000     
   10.1941530000000       ,    563.766229533317       ,    504.980000000000     
   10.2068830000000       ,    550.220326497371       ,    495.180000000000     
   10.2196140000000       ,    537.352037835785       ,    485.140000000000     
   10.2323440000000       ,    529.117520906365       ,    478.680000000000     
   10.2450750000000       ,    529.790742999680       ,    478.590000000000     
   10.2578060000000       ,    543.730213041416       ,    488.680000000000     
   10.2705370000000       ,    575.032489966329       ,    511.510000000000     
   10.2832680000000       ,    627.055076345721       ,    551.730000000000     
   10.2959990000000       ,    701.399631956643       ,    613.310000000000     
   10.3087300000000       ,    797.435138529845       ,    700.470000000000     
   10.3214620000000       ,    911.320607060586       ,    797.580000000000     
   10.3341930000000       ,    1035.62974481276       ,    903.030000000000     
   10.3469250000000       ,    1159.48721531295       ,    1009.90000000000     
   10.3596570000000       ,    1269.29668796650       ,    1109.51000000000     
   10.3723890000000       ,    1351.16130943664       ,    1175.52000000000     
   10.3851210000000       ,    1396.37248454370       ,    1212.62000000000     
   10.3978530000000       ,    1406.63683484538       ,    1223.20000000000     
   10.4105850000000       ,    1394.59931139926       ,    1218.22000000000     
   10.4233180000000       ,    1377.42282021788       ,    1211.96000000000     
   10.4360500000000       ,    1369.64823571965       ,    1216.02000000000     
   10.4487830000000       ,    1379.11357823873       ,    1238.04000000000     
   10.4615160000000       ,    1405.39133890695       ,    1276.89000000000     
   10.4742490000000       ,    1439.82124446449       ,    1321.21000000000     
   10.4869820000000       ,    1467.22052998453       ,    1355.13000000000     
   10.4997150000000       ,    1470.53316765345       ,    1369.60000000000     
   10.5124480000000       ,    1438.26803622542       ,    1349.67000000000     
   10.5251820000000       ,    1370.18769346310       ,    1296.06000000000     
   10.5379150000000       ,    1276.14573183614       ,    1215.64000000000     
   10.5506490000000       ,    1171.11738381157       ,    1119.72000000000     
   10.5633830000000       ,    1071.32921356291       ,    1014.28000000000     
   10.5761170000000       ,    992.101831521162       ,    936.130000000000     
   10.5888510000000       ,    946.222690383393       ,    889.880000000000     
   10.6015850000000       ,    942.645964903022       ,    882.370000000000     
   10.6143200000000       ,    985.584604191307       ,    921.940000000000     
   10.6270540000000       ,    1073.85296442486       ,    1001.74000000000     
   10.6397890000000       ,    1200.56698755641       ,    1118.63000000000     
   10.6525240000000       ,    1352.85589967343       ,    1257.17000000000     
   10.6652590000000       ,    1512.63092929706       ,    1411.79000000000     
   10.6779940000000       ,    1657.52312430554       ,    1545.73000000000     
   10.6907290000000       ,    1763.97036567166       ,    1633.17000000000     
   10.7034640000000       ,    1815.15879010243       ,    1671.40000000000     
   10.7162000000000       ,    1809.26702702021       ,    1666.80000000000     
   10.7289350000000       ,    1762.91980219940       ,    1620.19000000000     
   10.7416710000000       ,    1703.27614956905       ,    1561.89000000000     
   10.7544070000000       ,    1657.72743784157       ,    1510.57000000000     
   10.7671430000000       ,    1646.87184090709       ,    1493.01000000000     
   10.7798790000000       ,    1681.09877610134       ,    1512.58000000000     
   10.7926150000000       ,    1758.96726963794       ,    1574.11000000000     
   10.8053510000000       ,    1867.30967574583       ,    1668.54000000000     
   10.8180880000000       ,    1983.78198526432       ,    1779.20000000000     
   10.8308250000000       ,    2081.63265305320       ,    1871.10000000000     
   10.8435610000000       ,    2135.03656926580       ,    1915.31000000000     
   10.8562980000000       ,    2124.81247824747       ,    1904.66000000000     
   10.8690350000000       ,    2045.85012156040       ,    1832.64000000000     
   10.8817730000000       ,    1912.07450378079       ,    1714.84000000000     
   10.8945100000000       ,    1750.53906338598       ,    1575.79000000000     
   10.9072470000000       ,    1591.22062966987       ,    1442.75000000000     
   10.9199850000000       ,    1459.18433818705       ,    1326.92000000000     
   10.9327230000000       ,    1371.12004586592       ,    1249.41000000000     
   10.9454610000000       ,    1334.07747948553       ,    1226.12000000000     
   10.9581990000000       ,    1345.49584692695       ,    1250.48000000000     
   10.9709370000000       ,    1394.18413036243       ,    1306.79000000000     
   10.9836750000000       ,    1462.30364849010       ,    1379.96000000000     
   10.9964130000000       ,    1528.15152709361       ,    1436.82000000000     
   11.0091520000000       ,    1571.40712632525       ,    1472.72000000000     
   11.0218910000000       ,    1580.63783455587       ,    1474.85000000000     
   11.0346290000000       ,    1558.48050036561       ,    1451.42000000000     
   11.0473680000000       ,    1518.47313791536       ,    1416.34000000000     
   11.0601070000000       ,    1476.60348912345       ,    1377.43000000000     
   11.0728470000000       ,    1444.62734458392       ,    1345.80000000000     
   11.0855860000000       ,    1427.14824356969       ,    1323.53000000000     
   11.0983250000000       ,    1421.08158138847       ,    1316.66000000000     
   11.1110650000000       ,    1416.53198176027       ,    1311.92000000000     
   11.1238050000000       ,    1401.13654210233       ,    1302.32000000000     
   11.1365450000000       ,    1366.52566401710       ,    1278.82000000000     
   11.1492850000000       ,    1314.11467252409       ,    1243.41000000000     
   11.1620250000000       ,    1255.01295843835       ,    1202.06000000000     
   11.1747650000000       ,    1206.63254616341       ,    1162.29000000000     
   11.1875060000000       ,    1188.57873368066       ,    1139.99000000000     
   11.2002460000000       ,    1220.63649526236       ,    1159.04000000000     
   11.2129870000000       ,    1320.09635095320       ,    1235.25000000000     
   11.2257280000000       ,    1498.49239268062       ,    1377.11000000000     
   11.2384690000000       ,    1758.35205843630       ,    1622.18000000000     
   11.2512100000000       ,    2090.12155956078       ,    1906.70000000000     
   11.2639520000000       ,    2470.11489589923       ,    2239.60000000000     
   11.2766930000000       ,    2859.59575588149       ,    2573.09000000000     
   11.2894350000000       ,    3206.00365855983       ,    2892.97000000000     
   11.3021760000000       ,    3448.25781748257       ,    3100.19000000000     
   11.3149180000000       ,    3532.57033065658       ,    3161.16000000000     
   11.3276600000000       ,    3436.41592256421       ,    3077.85000000000     
   11.3404020000000       ,    3181.23936917626       ,    2860.04000000000     
   11.3531450000000       ,    2819.39504100598       ,    2530.85000000000     
   11.3658870000000       ,    2409.46375986032       ,    2186.19000000000     
   11.3786300000000       ,    2000.96622896694       ,    1825.28000000000     
   11.3913720000000       ,    1629.34294612077       ,    1481.38000000000     
   11.4041150000000       ,    1315.31088326854       ,    1202.63000000000     
   11.4168580000000       ,    1066.55651936019       ,    1006.93000000000     
   11.4296010000000       ,    880.875560920260       ,    864.820000000000     
   11.4423450000000       ,    750.075476822121       ,    761.850000000000     
   11.4550880000000       ,    663.776556315489       ,    693.420000000000     
   11.4678320000000       ,    612.240910551733       ,    652.840000000000     
   11.4805750000000       ,    587.970103212572       ,    629.480000000000     
   11.4933190000000       ,    586.152244410436       ,    621.710000000000     
   11.5060630000000       ,    604.266750335914       ,    629.330000000000     
   11.5188070000000       ,    641.077217879391       ,    652.830000000000     
   11.5315510000000       ,    695.373960426734       ,    691.730000000000     
   11.5442960000000       ,    764.780838346106       ,    748.210000000000     
   11.5570400000000       ,    844.683713561568       ,    813.140000000000     
   11.5697850000000       ,    927.852753646391       ,    878.960000000000     
   11.5825300000000       ,    1004.20995959994       ,    935.500000000000     
   11.5952750000000       ,    1061.70156824320       ,    981.270000000000     
   11.6080200000000       ,    1088.89767269069       ,    1003.26000000000     
   11.6207650000000       ,    1081.17741940595       ,    997.780000000000     
   11.6335110000000       ,    1042.37053811656       ,    969.610000000000     
   11.6462560000000       ,    983.631197876269       ,    925.120000000000     
   11.6590020000000       ,    917.785218458905       ,    871.760000000000     
   11.6717480000000       ,    855.478007905579       ,    825.190000000000     
   11.6844940000000       ,    803.660096520627       ,    786.800000000000     
   11.6972400000000       ,    765.311583799002       ,    758.940000000000     
   11.7099860000000       ,    739.828743760411       ,    741.280000000000     
   11.7227330000000       ,    724.059496264439       ,    732.050000000000     
   11.7354790000000       ,    713.792746471598       ,    725.980000000000     
   11.7482260000000       ,    705.247695296518       ,    719.080000000000     
   11.7609730000000       ,    696.520191819801       ,    710.090000000000     
   11.7737200000000       ,    688.595136560762       ,    700.710000000000     
   11.7864670000000       ,    685.313298473393       ,    695.450000000000     
   11.7992140000000       ,    691.475167720308       ,    697.280000000000     
   11.8119620000000       ,    711.260966423622       ,    711.110000000000     
   11.8247100000000       ,    746.909520283277       ,    740.620000000000     
   11.8374570000000       ,    798.440131334462       ,    784.930000000000     
   11.8502050000000       ,    862.785848219699       ,    840.780000000000     
   11.8629530000000       ,    934.171855551680       ,    905.700000000000     
   11.8757010000000       ,    1004.62557880165       ,    960.670000000000     
   11.8884500000000       ,    1065.41597751403       ,    1007.99000000000     
   11.9011980000000       ,    1110.57816845403       ,    1042.44000000000     
   11.9139470000000       ,    1140.96575704704       ,    1067.58000000000     
   11.9266960000000       ,    1164.61103261516       ,    1085.04000000000     
   11.9394450000000       ,    1192.21448875272       ,    1102.46000000000     
   11.9521940000000       ,    1231.82429016107       ,    1129.01000000000     
   11.9649430000000       ,    1285.71616982130       ,    1166.02000000000     
   11.9776920000000       ,    1349.33684240568       ,    1209.29000000000     
   11.9904420000000       ,    1411.31368556060       ,    1250.51000000000     
   12.0031910000000       ,    1456.87307470322       ,    1284.12000000000     
   12.0159410000000       ,    1472.55921552645       ,    1296.11000000000     
   12.0286910000000       ,    1450.45970022787       ,    1279.63000000000     
   12.0414410000000       ,    1390.56104571790       ,    1231.52000000000     
   12.0541920000000       ,    1299.73595057654       ,    1159.86000000000     
   12.0669420000000       ,    1191.43425118370       ,    1069.14000000000     
   12.0796930000000       ,    1081.28289724646       ,    982.490000000000     
   12.0924430000000       ,    982.869962817220       ,    904.800000000000     
   12.1051940000000       ,    905.290075004268       ,    846.350000000000     
   12.1179450000000       ,    852.944531366389       ,    806.180000000000     
   12.1306960000000       ,    825.937441789551       ,    789.730000000000     
   12.1434480000000       ,    820.993829384087       ,    789.830000000000     
   12.1561990000000       ,    832.570794068659       ,    802.370000000000     
   12.1689510000000       ,    854.326160680817       ,    821.890000000000     
   12.1817030000000       ,    881.270097617758       ,    845.040000000000     
   12.1944550000000       ,    912.111911024061       ,    870.980000000000     
   12.2072070000000       ,    949.202402562977       ,    902.870000000000     
   12.2199590000000       ,    996.050919981456       ,    942.110000000000     
   12.2327110000000       ,    1054.11153823132       ,    988.610000000000     
   12.2454640000000       ,    1120.99986128091       ,    1038.82000000000     
   12.2582160000000       ,    1189.73811268209       ,    1091.15000000000     
   12.2709690000000       ,    1249.75457783794       ,    1137.48000000000     
   12.2837220000000       ,    1289.97178158157       ,    1168.41000000000     
   12.2964750000000       ,    1304.11827665865       ,    1178.31000000000     
   12.3092290000000       ,    1293.89356215439       ,    1171.15000000000     
   12.3219820000000       ,    1268.66364897217       ,    1150.33000000000     
   12.3347360000000       ,    1243.36678432776       ,    1129.22000000000     
