       Q,      F(Q)_RMC,  F(Q)_Expt
     11.0900000 ,      -0.0756615 ,      -0.0758505
     11.1000000 ,      -0.0669808 ,      -0.0636985
     11.1100000 ,      -0.0601771 ,      -0.0552254
     11.1200000 ,      -0.0575051 ,      -0.0534943
     11.1300000 ,      -0.0598258 ,      -0.0593944
     11.1400000 ,      -0.0665479 ,      -0.0715689
     11.1500000 ,      -0.0759019 ,      -0.0868715
     11.1600000 ,      -0.0854674 ,      -0.1012309
     11.1700000 ,      -0.0928206 ,      -0.1107101
     11.1800000 ,      -0.0961459 ,      -0.1125060
     11.1900000 ,      -0.0946690 ,      -0.1056531
     11.2000000 ,      -0.0888151 ,      -0.0912678
     11.2100000 ,      -0.0800634 ,      -0.0722823
     11.2200000 ,      -0.0705424 ,      -0.0527363
     11.2300000 ,      -0.0624690 ,      -0.0367985
     11.2400000 ,      -0.0575690 ,      -0.0277539
     11.2500000 ,      -0.0566194 ,      -0.0271935
     11.2600000 ,      -0.0592166 ,      -0.0345979
     11.2700000 ,      -0.0638245 ,      -0.0474070
     11.2800000 ,      -0.0680831 ,      -0.0615557
     11.2900000 ,      -0.0693057 ,      -0.0723479
     11.3000000 ,      -0.0650439 ,      -0.0754624
     11.3100000 ,      -0.0535953 ,      -0.0678640
     11.3200000 ,      -0.0343419 ,      -0.0484141
     11.3300000 ,      -0.0078546 ,      -0.0180586
     11.3400000 ,       0.0242453 ,       0.0204346
     11.3500000 ,       0.0596198 ,       0.0631046
     11.3600000 ,       0.0956534 ,       0.1056329
     11.3700000 ,       0.1298894 ,       0.1441792
     11.3800000 ,       0.1603652 ,       0.1760269
     11.3900000 ,       0.1857808 ,       0.1998989
     11.4000000 ,       0.2054823 ,       0.2158967
     11.4100000 ,       0.2192912 ,       0.2251060
     11.4200000 ,       0.2272492 ,       0.2289993
     11.4300000 ,       0.2293673 ,       0.2288076
     11.4400000 ,       0.2254608 ,       0.2250370
     11.4500000 ,       0.2151249 ,       0.2172636
     11.4600000 ,       0.1978633 ,       0.2042598
     11.4700000 ,       0.1733377 ,       0.1844213
     11.4800000 ,       0.1416677 ,       0.1563812
     11.4900000 ,       0.1036948 ,       0.1196460
     11.5000000 ,       0.0611261 ,       0.0750822
     11.5100000 ,       0.0165033 ,       0.0251132
     11.5200000 ,      -0.0270222 ,      -0.0264431
     11.5300000 ,      -0.0660743 ,      -0.0748807
     11.5400000 ,      -0.0975289 ,      -0.1153582
     11.5500000 ,      -0.1189894 ,      -0.1437388
     11.5600000 ,      -0.1291633 ,      -0.1573394
     11.5700000 ,      -0.1280667 ,      -0.1554284
     11.5800000 ,      -0.1170155 ,      -0.1393693
     11.5900000 ,      -0.0984101 ,      -0.1123841
     11.6000000 ,      -0.0753594 ,      -0.0789950
     11.6100000 ,      -0.0512213 ,      -0.0442663
     11.6200000 ,      -0.0291486 ,      -0.0130055
     11.6300000 ,      -0.0117176 ,       0.0109181
     11.6400000 ,      -0.0006958 ,       0.0250183
     11.6500000 ,       0.0030329 ,       0.0283400
     11.6600000 ,      -0.0005986 ,       0.0213229
     11.6700000 ,      -0.0110048 ,       0.0054516
     11.6800000 ,      -0.0271537 ,      -0.0171952
     11.6900000 ,      -0.0477560 ,      -0.0443768
     11.7000000 ,      -0.0714028 ,      -0.0740078
     11.7100000 ,      -0.0966332 ,      -0.1043061
     11.7200000 ,      -0.1219459 ,      -0.1337739
     11.7300000 ,      -0.1457835 ,      -0.1610632
     11.7400000 ,      -0.1665288 ,      -0.1848052
     11.7500000 ,      -0.1825471 ,      -0.2034921
     11.7600000 ,      -0.1922897 ,      -0.2154769
     11.7700000 ,      -0.1944559 ,      -0.2191177
     11.7800000 ,      -0.1881827 ,      -0.2130457
     11.7900000 ,      -0.1732217 ,      -0.1964914
     11.8000000 ,      -0.1500533 ,      -0.1695820
     11.8100000 ,      -0.1199038 ,      -0.1335188
     11.8200000 ,      -0.0846437 ,      -0.0905685
     11.8300000 ,      -0.0465795 ,      -0.0438461
     11.8400000 ,      -0.0081702 ,       0.0030818
     11.8500000 ,       0.0282770 ,       0.0467020
     11.8600000 ,       0.0608734 ,       0.0840616
     11.8700000 ,       0.0883252 ,       0.1131713
     11.8800000 ,       0.1099895 ,       0.1332179
     11.8900000 ,       0.1258020 ,       0.1445421
     11.9000000 ,       0.1361040 ,       0.1483918
     11.9100000 ,       0.1414121 ,       0.1465109
     11.9200000 ,       0.1421926 ,       0.1406625
     11.9300000 ,       0.1386942 ,       0.1321989
     11.9400000 ,       0.1308835 ,       0.1217772
     11.9500000 ,       0.1184980 ,       0.1092869
     11.9600000 ,       0.1012057 ,       0.0940018
     11.9700000 ,       0.0788319 ,       0.0749181
     11.9800000 ,       0.0516002 ,       0.0511961
     11.9900000 ,       0.0203259 ,       0.0225982
     12.0000000 ,      -0.0134882 ,      -0.0101828
     12.0100000 ,      -0.0476861 ,      -0.0453885
     12.0200000 ,      -0.0796270 ,      -0.0802913
     12.0300000 ,      -0.1064672 ,      -0.1115122
     12.0400000 ,      -0.1255101 ,      -0.1355023
     12.0500000 ,      -0.1345669 ,      -0.1490974
     12.0600000 ,      -0.1322694 ,      -0.1500385
     12.0700000 ,      -0.1182846 ,      -0.1373641
     12.0800000 ,      -0.0933975 ,      -0.1116052
     12.0900000 ,      -0.0594545 ,      -0.0747529
     12.1000000 ,      -0.0191772 ,      -0.0300141
     12.1100000 ,       0.0241227 ,       0.0185949
     12.1200000 ,       0.0668851 ,       0.0667426
     12.1300000 ,       0.1056565 ,       0.1102832
     12.1400000 ,       0.1374145 ,       0.1456905
     12.1500000 ,       0.1598311 ,       0.1703748
     12.1600000 ,       0.1714511 ,       0.1828564
     12.1700000 ,       0.1717783 ,       0.1827987
     12.1800000 ,       0.1612687 ,       0.1709233
     12.1900000 ,       0.1412402 ,       0.1488409
     12.2000000 ,       0.1137141 ,       0.1188332
     12.2100000 ,       0.0812052 ,       0.0836183
     12.2200000 ,       0.0464807 ,       0.0461169
     12.2300000 ,       0.0123089 ,       0.0092324
     12.2400000 ,      -0.0187820 ,      -0.0243527
     12.2500000 ,      -0.0447152 ,      -0.0523628
     12.2600000 ,      -0.0640273 ,      -0.0730916
     12.2700000 ,      -0.0759674 ,      -0.0855333
     12.2800000 ,      -0.0805239 ,      -0.0894658
     12.2900000 ,      -0.0783769 ,      -0.0854715
     12.3000000 ,      -0.0707822 ,      -0.0748789
     12.3100000 ,      -0.0594013 ,      -0.0596219
     12.3200000 ,      -0.0460962 ,      -0.0420221
     12.3300000 ,      -0.0327167 ,      -0.0245162
     12.3400000 ,      -0.0209009 ,      -0.0093616
     12.3500000 ,      -0.0119167 ,       0.0016379
     12.3600000 ,      -0.0065574 ,       0.0073437
     12.3700000 ,      -0.0051043 ,       0.0073978
     12.3800000 ,      -0.0073566 ,       0.0022205
     12.3900000 ,      -0.0127213 ,      -0.0071115
     12.4000000 ,      -0.0203507 ,      -0.0190861
     12.4100000 ,      -0.0293050 ,      -0.0320428
     12.4200000 ,      -0.0387196 ,      -0.0444749
     12.4300000 ,      -0.0479514 ,      -0.0552969
     12.4400000 ,      -0.0566823 ,      -0.0640294
     12.4500000 ,      -0.0649607 ,      -0.0708678
     12.4600000 ,      -0.0731723 ,      -0.0766182
     12.4700000 ,      -0.0819364 ,      -0.0825085
     12.4800000 ,      -0.0919391 ,      -0.0899009
     12.4900000 ,      -0.1037249 ,      -0.0999539
     12.5000000 ,      -0.1174800 ,      -0.1132897
     12.5100000 ,      -0.1328458 ,      -0.1297284
     12.5200000 ,      -0.1488062 ,      -0.1481450
     12.5300000 ,      -0.1636820 ,      -0.1664850
     12.5400000 ,      -0.1752570 ,      -0.1819578
     12.5500000 ,      -0.1810350 ,      -0.1913930
     12.5600000 ,      -0.1786058 ,      -0.1917194
     12.5700000 ,      -0.1660732 ,      -0.1804997
     12.5800000 ,      -0.1424746 ,      -0.1564375
     12.5900000 ,      -0.1081197 ,      -0.1197682
     12.6000000 ,      -0.0647704 ,      -0.0724539
     12.6100000 ,      -0.0156110 ,      -0.0181289
     12.6200000 ,       0.0350165 ,       0.0382237
     12.6300000 ,       0.0820947 ,       0.0908387
     12.6400000 ,       0.1205726 ,       0.1339097
     12.6500000 ,       0.1460755 ,       0.1624010
     12.6600000 ,       0.1555686 ,       0.1728051
     12.6700000 ,       0.1478628 ,       0.1637203
     12.6800000 ,       0.1238681 ,       0.1361453
     12.6900000 ,       0.0865402 ,       0.0934301
     12.7000000 ,       0.0405173 ,       0.0408744
     12.7100000 ,      -0.0085023 ,      -0.0149711
     12.7200000 ,      -0.0545458 ,      -0.0671986
     12.7300000 ,      -0.0921872 ,      -0.1094906
     12.7400000 ,      -0.1172723 ,      -0.1369700
     12.7500000 ,      -0.1274301 ,      -0.1468187
     12.7600000 ,      -0.1222954 ,      -0.1385695
     12.7700000 ,      -0.1034187 ,      -0.1140351
     12.7800000 ,      -0.0738944 ,      -0.0769014
     12.7900000 ,      -0.0377878 ,      -0.0320689
     12.8000000 ,       0.0005274 ,       0.0151317
     12.8100000 ,       0.0370045 ,       0.0597113
     12.8200000 ,       0.0684259 ,       0.0976533
     12.8300000 ,       0.0927043 ,       0.1263135
     12.8400000 ,       0.1089584 ,       0.1445485
     12.8500000 ,       0.1173867 ,       0.1525902
     12.8600000 ,       0.1189970 ,       0.1517293
     12.8700000 ,       0.1152730 ,       0.1439041
     12.8800000 ,       0.1078588 ,       0.1312924
     12.8900000 ,       0.0983214 ,       0.1159927
     12.9000000 ,       0.0880276 ,       0.0998421
     12.9100000 ,       0.0781273 ,       0.0843768
     12.9200000 ,       0.0696140 ,       0.0709009
     12.9300000 ,       0.0634079 ,       0.0605991
     12.9400000 ,       0.0604091 ,       0.0546243
     12.9500000 ,       0.0614800 ,       0.0541001
     12.9600000 ,       0.0673440 ,       0.0600119
     12.9700000 ,       0.0784146 ,       0.0729965
     12.9800000 ,       0.0946002 ,       0.0930798
     12.9900000 ,       0.1151408 ,       0.1194370
     13.0000000 ,       0.1385355 ,       0.1502556
     13.0100000 ,       0.1626021 ,       0.1827661
     13.0200000 ,       0.1846814 ,       0.2134716
     13.0300000 ,       0.2019646 ,       0.2385596
     13.0400000 ,       0.2118906 ,       0.2544364
     13.0500000 ,       0.2125395 ,       0.2582868
     13.0600000 ,       0.2029448 ,       0.2485508
     13.0700000 ,       0.1832587 ,       0.2252167
     13.0800000 ,       0.1547356 ,       0.1898645
     13.0900000 ,       0.1195351 ,       0.1454428
     13.1000000 ,       0.0803829 ,       0.0958188
     13.1100000 ,       0.0401576 ,       0.0451836
     13.1200000 ,       0.0014857 ,      -0.0025680
     13.1300000 ,      -0.0335783 ,      -0.0443680
     13.1400000 ,      -0.0637300 ,      -0.0783154
     13.1500000 ,      -0.0884289 ,      -0.1037719
     13.1600000 ,      -0.1077615 ,      -0.1212110
     13.1700000 ,      -0.1222014 ,      -0.1318736
     13.1800000 ,      -0.1323333 ,      -0.1373182
     13.1900000 ,      -0.1386121 ,      -0.1389783
     13.2000000 ,      -0.1412171 ,      -0.1378261
     13.2100000 ,      -0.1400315 ,      -0.1342147
     13.2200000 ,      -0.1347470 ,      -0.1279249
     13.2300000 ,      -0.1250603 ,      -0.1183896
     13.2400000 ,      -0.1109049 ,      -0.1050299
     13.2500000 ,      -0.0926532 ,      -0.0876095
     13.2600000 ,      -0.0712326 ,      -0.0665116
     13.2700000 ,      -0.0481161 ,      -0.0428648
     13.2800000 ,      -0.0251848 ,      -0.0184816
     13.2900000 ,      -0.0044832 ,       0.0043818
     13.3000000 ,       0.0120814 ,       0.0233906
     13.3100000 ,       0.0230339 ,       0.0365418
     13.3200000 ,       0.0275598 ,       0.0425270
     13.3300000 ,       0.0256221 ,       0.0409701
     13.3400000 ,       0.0179472 ,       0.0324906
     13.3500000 ,       0.0058873 ,       0.0185856
     13.3600000 ,      -0.0088047 ,       0.0013620
     13.3700000 ,      -0.0242394 ,      -0.0168171
     13.3800000 ,      -0.0386393 ,      -0.0336925
     13.3900000 ,      -0.0505276 ,      -0.0474035
     13.4000000 ,      -0.0588320 ,      -0.0566646
     13.4100000 ,      -0.0629005 ,      -0.0608064
     13.4200000 ,      -0.0624492 ,      -0.0596973
     13.4300000 ,      -0.0574764 ,      -0.0535907
     13.4400000 ,      -0.0481796 ,      -0.0429568
     13.4500000 ,      -0.0349084 ,      -0.0283553
     13.4600000 ,      -0.0181648 ,      -0.0103854
     13.4700000 ,       0.0013515 ,       0.0102777
     13.4800000 ,       0.0226788 ,       0.0327832
     13.4900000 ,       0.0445450 ,       0.0559888
     13.5000000 ,       0.0653719 ,       0.0783861
     13.5100000 ,       0.0833588 ,       0.0981194
     13.5200000 ,       0.0966534 ,       0.1131279
     13.5300000 ,       0.1035944 ,       0.1214061
     13.5400000 ,       0.1029863 ,       0.1213457
     13.5500000 ,       0.0943549 ,       0.1120911
     13.5600000 ,       0.0781252 ,       0.0938268
     13.5700000 ,       0.0556746 ,       0.0679223
     13.5800000 ,       0.0292354 ,       0.0368799
     13.5900000 ,       0.0016481 ,       0.0040754
     13.6000000 ,      -0.0240025 ,      -0.0266830
     13.6100000 ,      -0.0448113 ,      -0.0517028
     13.6200000 ,      -0.0584657 ,      -0.0679691
     13.6300000 ,      -0.0635765 ,      -0.0736148
     13.6400000 ,      -0.0598683 ,      -0.0682106
     13.6500000 ,      -0.0481977 ,      -0.0528203
     13.6600000 ,      -0.0303983 ,      -0.0298111
     13.6700000 ,      -0.0089829 ,      -0.0024559
     13.6800000 ,       0.0132419 ,       0.0255937
     13.6900000 ,       0.0335804 ,       0.0508668
     13.7000000 ,       0.0498031 ,       0.0705612
     13.7100000 ,       0.0603975 ,       0.0828798
     13.7200000 ,       0.0646843 ,       0.0871671
     13.7300000 ,       0.0627929 ,       0.0838419
     13.7400000 ,       0.0555209 ,       0.0741626
     13.7500000 ,       0.0441186 ,       0.0598939
     13.7600000 ,       0.0300507 ,       0.0429542
     13.7700000 ,       0.0147836 ,       0.0251210
     13.7800000 ,      -0.0003634 ,       0.0078471
     13.7900000 ,      -0.0142881 ,      -0.0077904
     13.8000000 ,      -0.0261000 ,      -0.0210238
     13.8100000 ,      -0.0350625 ,      -0.0312528
     13.8200000 ,      -0.0405178 ,      -0.0378900
     13.8300000 ,      -0.0418315 ,      -0.0402514
     13.8400000 ,      -0.0383855 ,      -0.0375402
     13.8500000 ,      -0.0296340 ,      -0.0289403
     13.8600000 ,      -0.0152179 ,      -0.0138062
     13.8700000 ,       0.0048858 ,       0.0080928
     13.8800000 ,       0.0302144 ,       0.0363365
     13.8900000 ,       0.0597126 ,       0.0696911
     13.9000000 ,       0.0917042 ,       0.1060750
     13.9100000 ,       0.1239670 ,       0.1426821
     13.9200000 ,       0.1539148 ,       0.1762597
     13.9300000 ,       0.1788693 ,       0.2035037
     13.9400000 ,       0.1963859 ,       0.2215073
     13.9500000 ,       0.2045817 ,       0.2281866
     13.9600000 ,       0.2024127 ,       0.2226048
     13.9700000 ,       0.1898499 ,       0.2051355
     13.9800000 ,       0.1679209 ,       0.1774346
     13.9900000 ,       0.1386055 ,       0.1422217
     14.0000000 ,       0.1045961 ,       0.1029094
     14.0100000 ,       0.0689589 ,       0.0631412
     14.0200000 ,       0.0347455 ,       0.0263149
     14.0300000 ,       0.0046148 ,      -0.0048334
     14.0400000 ,      -0.0194781 ,      -0.0285235
     14.0500000 ,      -0.0364826 ,      -0.0440678
     14.0600000 ,      -0.0463167 ,      -0.0518407
     14.0700000 ,      -0.0497922 ,      -0.0531038
     14.0800000 ,      -0.0484208 ,      -0.0497279
     14.0900000 ,      -0.0441395 ,      -0.0438668
     14.1000000 ,      -0.0390012 ,      -0.0376399
     14.1100000 ,      -0.0348823 ,      -0.0328686
     14.1200000 ,      -0.0332491 ,      -0.0308978
     14.1300000 ,      -0.0350095 ,      -0.0325136
     14.1400000 ,      -0.0404647 ,      -0.0379485
     14.1500000 ,      -0.0493509 ,      -0.0469533
     14.1600000 ,      -0.0609522 ,      -0.0589078
     14.1700000 ,      -0.0742548 ,      -0.0729411
     14.1800000 ,      -0.0881103 ,      -0.0880417
     14.1900000 ,      -0.1013829 ,      -0.1031451
     14.2000000 ,      -0.1130610 ,      -0.1171980
     14.2100000 ,      -0.1223286 ,      -0.1292084
     14.2200000 ,      -0.1285988 ,      -0.1382902
     14.2300000 ,      -0.1315224 ,      -0.1437166
     14.2400000 ,      -0.1309830 ,      -0.1449829
     14.2500000 ,      -0.1270913 ,      -0.1418786
     14.2600000 ,      -0.1201837 ,      -0.1345550
     14.2700000 ,      -0.1108221 ,      -0.1235711
     14.2800000 ,      -0.0997873 ,      -0.1098986
     14.2900000 ,      -0.0880531 ,      -0.0948710
     14.3000000 ,      -0.0767302 ,      -0.0800703
     14.3100000 ,      -0.0669757 ,      -0.0671576
     14.3200000 ,      -0.0598704 ,      -0.0576669
     14.3300000 ,      -0.0562792 ,      -0.0527923
     14.3400000 ,      -0.0567163 ,      -0.0532030
     14.3500000 ,      -0.0612415 ,      -0.0589212
     14.3600000 ,      -0.0694127 ,      -0.0692896
     14.3700000 ,      -0.0803099 ,      -0.0830381
     14.3800000 ,      -0.0926354 ,      -0.0984464
     14.3900000 ,      -0.1048785 ,      -0.1135765
     14.4000000 ,      -0.1155179 ,      -0.1265395
     14.4100000 ,      -0.1232289 ,      -0.1357504
     14.4200000 ,      -0.1270556 ,      -0.1401279
     14.4300000 ,      -0.1265182 ,      -0.1392056
     14.4400000 ,      -0.1216356 ,      -0.1331374
     14.4500000 ,      -0.1128615 ,      -0.1226006
     14.4600000 ,      -0.1009512 ,      -0.1086200
     14.4700000 ,      -0.0867908 ,      -0.0923526
     14.4800000 ,      -0.0712267 ,      -0.0748777
     14.4900000 ,      -0.0549364 ,      -0.0570379
     14.5000000 ,      -0.0383665 ,      -0.0393611
     14.5100000 ,      -0.0217517 ,      -0.0220782
     14.5200000 ,      -0.0052043 ,      -0.0052266
     14.5300000 ,       0.0111514 ,       0.0111903
     14.5400000 ,       0.0270398 ,       0.0270307
     14.5500000 ,       0.0419325 ,       0.0418783
     14.5600000 ,       0.0550208 ,       0.0549848
     14.5700000 ,       0.0652798 ,       0.0653158
     14.5800000 ,       0.0716230 ,       0.0717031
     14.5900000 ,       0.0731208 ,       0.0730793
     14.6000000 ,       0.0692377 ,       0.0687494
     14.6100000 ,       0.0600359 ,       0.0586409
     14.6200000 ,       0.0462928 ,       0.0434705
     14.6300000 ,       0.0294946 ,       0.0247805
     14.6400000 ,       0.0116930 ,       0.0048176
     14.6500000 ,      -0.0047628 ,      -0.0137398
     14.6600000 ,      -0.0175779 ,      -0.0281715
     14.6700000 ,      -0.0248860 ,      -0.0361580
     14.6800000 ,      -0.0255791 ,      -0.0361980
     14.6900000 ,      -0.0195270 ,      -0.0279220
     14.7000000 ,      -0.0076423 ,      -0.0122355
     14.7100000 ,       0.0082297 ,       0.0087447
     14.7200000 ,       0.0255814 ,       0.0319630
     14.7300000 ,       0.0416334 ,       0.0538718
     14.7400000 ,       0.0537781 ,       0.0709806
     14.7500000 ,       0.0600037 ,       0.0804221
     14.7600000 ,       0.0592270 ,       0.0804366
     14.7700000 ,       0.0514783 ,       0.0706944
     14.7800000 ,       0.0379113 ,       0.0523969
     14.7900000 ,       0.0206362 ,       0.0281382
     14.8000000 ,       0.0024073 ,       0.0015442
     14.8100000 ,      -0.0137837 ,      -0.0232513
     14.8200000 ,      -0.0251431 ,      -0.0422143
     14.8300000 ,      -0.0294736 ,      -0.0520038
     14.8400000 ,      -0.0254762 ,      -0.0504611
     14.8500000 ,      -0.0129197 ,      -0.0369217
     14.8600000 ,       0.0073417 ,      -0.0123072
     14.8700000 ,       0.0334951 ,       0.0210098
     14.8800000 ,       0.0630132 ,       0.0595391
     14.8900000 ,       0.0929758 ,       0.0991495
     14.9000000 ,       0.1204222 ,       0.1356105
     14.9100000 ,       0.1426859 ,       0.1651212
     14.9200000 ,       0.1576741 ,       0.1847519
     14.9300000 ,       0.1640618 ,       0.1927435
     14.9400000 ,       0.1613856 ,       0.1886357
     14.9500000 ,       0.1500362 ,       0.1732203
     14.9600000 ,       0.1311581 ,       0.1483439
     14.9700000 ,       0.1064784 ,       0.1166006
     14.9800000 ,       0.0780875 ,       0.0809688
     14.9900000 ,       0.0482022 ,       0.0444463
     15.0000000 ,       0.0189387 ,       0.0097323
     15.0100000 ,      -0.0078809 ,      -0.0210091
     15.0200000 ,      -0.0308694 ,      -0.0462839
     15.0300000 ,      -0.0491519 ,      -0.0653037
     15.0400000 ,      -0.0623782 ,      -0.0779325
     15.0500000 ,      -0.0706769 ,      -0.0845721
     15.0600000 ,      -0.0745637 ,      -0.0860137
     15.0700000 ,      -0.0748248 ,      -0.0832871
     15.0800000 ,      -0.0723928 ,      -0.0775285
     15.0900000 ,      -0.0682357 ,      -0.0698817
     15.1000000 ,      -0.0632700 ,      -0.0614358
     15.1100000 ,      -0.0583049 ,      -0.0531933
     15.1200000 ,      -0.0540145 ,      -0.0460547
     15.1300000 ,      -0.0509304 ,      -0.0408050
     15.1400000 ,      -0.0494417 ,      -0.0380877
     15.1500000 ,      -0.0497906 ,      -0.0383593
     15.1600000 ,      -0.0520564 ,      -0.0418261
     15.1700000 ,      -0.0561270 ,      -0.0483730
     15.1800000 ,      -0.0616645 ,      -0.0575043
     15.1900000 ,      -0.0680801 ,      -0.0683172
     15.2000000 ,      -0.0745354 ,      -0.0795296
     15.2100000 ,      -0.0799853 ,      -0.0895737
     15.2200000 ,      -0.0832719 ,      -0.0967578
     15.2300000 ,      -0.0832671 ,      -0.0994827
     15.2400000 ,      -0.0790470 ,      -0.0964833
     15.2500000 ,      -0.0700736 ,      -0.0870592
     15.2600000 ,      -0.0563459 ,      -0.0712503
     15.2700000 ,      -0.0384880 ,      -0.0499196
     15.2800000 ,      -0.0177448 ,      -0.0247174
     15.2900000 ,       0.0041258 ,       0.0020814
     15.3000000 ,       0.0250589 ,       0.0278506
     15.3100000 ,       0.0429600 ,       0.0499611
     15.3200000 ,       0.0560092 ,       0.0661505
     15.3300000 ,       0.0629418 ,       0.0748545
     15.3400000 ,       0.0632523 ,       0.0754424
     15.3500000 ,       0.0572838 ,       0.0683148
     15.3600000 ,       0.0461817 ,       0.0548433
     15.3700000 ,       0.0317186 ,       0.0371614
     15.3800000 ,       0.0160181 ,       0.0178395
     15.3900000 ,       0.0012293 ,      -0.0004997
     15.4000000 ,      -0.0107933 ,      -0.0155599
     15.4100000 ,      -0.0187450 ,      -0.0256810
     15.4200000 ,      -0.0220209 ,      -0.0300309
     15.4300000 ,      -0.0207395 ,      -0.0286520
     15.4400000 ,      -0.0156430 ,      -0.0223651
     15.4500000 ,      -0.0079043 ,      -0.0125579
     15.4600000 ,       0.0011153 ,      -0.0009060
     15.4700000 ,       0.0101072 ,       0.0109172
     15.4800000 ,       0.0180071 ,       0.0214870
     15.4900000 ,       0.0241074 ,       0.0297900
     15.5000000 ,       0.0280791 ,       0.0352852
     15.5100000 ,       0.0299119 ,       0.0378669
     15.5200000 ,       0.0298044 ,       0.0377554
     15.5300000 ,       0.0280384 ,       0.0353550
     15.5400000 ,       0.0248773 ,       0.0311204
     15.5500000 ,       0.0205138 ,       0.0254661
     15.5600000 ,       0.0150783 ,       0.0187365
     15.5700000 ,       0.0086985 ,       0.0112367
     15.5800000 ,       0.0015868 ,       0.0033031
     15.5900000 ,      -0.0058796 ,      -0.0046182
     15.6000000 ,      -0.0131177 ,      -0.0119203
     15.6100000 ,      -0.0193617 ,      -0.0178416
     15.6200000 ,      -0.0237554 ,      -0.0215410
     15.6300000 ,      -0.0255016 ,      -0.0222378
     15.6400000 ,      -0.0240385 ,      -0.0193870
     15.6500000 ,      -0.0192008 ,      -0.0128522
     15.6600000 ,      -0.0113249 ,      -0.0030281
     15.6700000 ,      -0.0012636 ,       0.0091248
     15.6800000 ,       0.0097028 ,       0.0221577
     15.6900000 ,       0.0200526 ,       0.0343211
     15.7000000 ,       0.0282750 ,       0.0438385
     15.7100000 ,       0.0331430 ,       0.0492173
     15.7200000 ,       0.0339536 ,       0.0495406
     15.7300000 ,       0.0306850 ,       0.0446786
     15.7400000 ,       0.0240382 ,       0.0353748
     15.7500000 ,       0.0153496 ,       0.0231818
     15.7600000 ,       0.0063885 ,       0.0102518
     15.7700000 ,      -0.0009261 ,      -0.0009861
     15.7800000 ,      -0.0048385 ,      -0.0082087
     15.7900000 ,      -0.0040436 ,      -0.0095742
     15.8000000 ,       0.0021000 ,      -0.0040272
     15.8100000 ,       0.0134660 ,       0.0085193
     15.8200000 ,       0.0291783 ,       0.0271527
     15.8300000 ,       0.0477413 ,       0.0500823
     15.8400000 ,       0.0672565 ,       0.0748899
     15.8500000 ,       0.0856833 ,       0.0988644
     15.8600000 ,       0.1011029 ,       0.1193643
     15.8700000 ,       0.1119460 ,       0.1341535
     15.8800000 ,       0.1171557 ,       0.1416638
     15.8900000 ,       0.1162745 ,       0.1411537
     15.9000000 ,       0.1094539 ,       0.1327526
     15.9100000 ,       0.0973990 ,       0.1173982
     15.9200000 ,       0.0812649 ,       0.0966881
     15.9300000 ,       0.0625244 ,       0.0726738
     15.9400000 ,       0.0428226 ,       0.0476285
     15.9500000 ,       0.0238305 ,       0.0238153
     15.9600000 ,       0.0071042 ,       0.0032760
     15.9700000 ,      -0.0060441 ,      -0.0123451
     15.9800000 ,      -0.0146595 ,      -0.0219340
     15.9900000 ,      -0.0182344 ,      -0.0249925
     16.0000000 ,      -0.0167663 ,      -0.0216715
     16.0100000 ,      -0.0107718 ,      -0.0127507
     16.0200000 ,      -0.0012476 ,       0.0004388
     16.0300000 ,       0.0104271 ,       0.0161468
     16.0400000 ,       0.0226417 ,       0.0323854
     16.0500000 ,       0.0337475 ,       0.0471455
     16.0600000 ,       0.0422675 ,       0.0586278
     16.0700000 ,       0.0470934 ,       0.0654587
     16.0800000 ,       0.0476385 ,       0.0668625
     16.0900000 ,       0.0439175 ,       0.0627610
     16.1000000 ,       0.0365384 ,       0.0537815
     16.1100000 ,       0.0266040 ,       0.0411671
     16.1200000 ,       0.0155372 ,       0.0265992
     16.1300000 ,       0.0048597 ,       0.0119574
     16.1400000 ,      -0.0040392 ,      -0.0009475
     16.1500000 ,      -0.0101045 ,      -0.0106236
     16.1600000 ,      -0.0127537 ,      -0.0160937
     16.1700000 ,      -0.0119333 ,      -0.0170058
     16.1800000 ,      -0.0080869 ,      -0.0136452
     16.1900000 ,      -0.0020475 ,      -0.0068514
     16.2000000 ,       0.0051190 ,       0.0021399
     16.2100000 ,       0.0122895 ,       0.0118980
     16.2200000 ,       0.0184441 ,       0.0210063
     16.2300000 ,       0.0227874 ,       0.0282437
     16.2400000 ,       0.0248161 ,       0.0327165
     16.2500000 ,       0.0243324 ,       0.0339263
     16.2600000 ,       0.0214142 ,       0.0317788
     16.2700000 ,       0.0163603 ,       0.0265439
     16.2800000 ,       0.0096289 ,       0.0187868
     16.2900000 ,       0.0017856 ,       0.0092885
     16.3000000 ,      -0.0065320 ,      -0.0010303
     16.3100000 ,      -0.0146370 ,      -0.0111767
     16.3200000 ,      -0.0218108 ,      -0.0201455
     16.3300000 ,      -0.0273304 ,      -0.0269799
     16.3400000 ,      -0.0305155 ,      -0.0308401
     16.3500000 ,      -0.0308013 ,      -0.0310855
     16.3600000 ,      -0.0278286 ,      -0.0273649
     16.3700000 ,      -0.0215386 ,      -0.0197042
     16.3800000 ,      -0.0122467 ,      -0.0085695
     16.3900000 ,      -0.0006732 ,       0.0051163
     16.4000000 ,       0.0120912 ,       0.0200221
     16.4100000 ,       0.0246896 ,       0.0345326
     16.4200000 ,       0.0356690 ,       0.0469407
     16.4300000 ,       0.0436901 ,       0.0556853
     16.4400000 ,       0.0477433 ,       0.0595984
