  3.1700000,    11.1872730,    11.1973044,    -0.0182699,     7.6412017,     0.1197869,    -1.5689228
  3.1800000,     8.1581137,     9.6833223,    -0.0888472,     6.2391439,     0.0780868,    -1.6333377
  3.1900000,     4.5597869,     7.8843911,    -0.1470147,     4.5731186,     0.0173995,    -1.6806269
  3.2000000,     0.7725014,     6.0115333,    -0.1750343,     2.8307418,    -0.0460822,    -1.6967554
  3.2100000,    -2.8441386,     4.2614926,    -0.1609403,     1.1877981,    -0.0940569,    -1.6739842
  3.2200000,    -5.9962446,     2.7864482,    -0.1022607,    -0.2166635,    -0.1109565,    -1.6133536
  3.2300000,    -8.4876961,     1.6741076,    -0.0077149,    -1.2971378,    -0.0884861,    -1.5253375
  3.2400000,   -10.2352700,     0.9415287,     0.1037820,    -2.0278962,    -0.0285655,    -1.4282750
  3.2500000,   -11.2656694,     0.5430361,     0.2069066,    -2.4382549,     0.0563349,    -1.3446302
  3.2600000,   -11.6960371,     0.3896396,     0.2759608,    -2.5985658,     0.1458865,    -1.2956301
  3.2700000,   -11.7019986,     0.3750740,     0.2920138,    -2.6002851,     0.2172769,    -1.2952638
  3.2800000,   -11.4790830,     0.4024429,     0.2496281,    -2.5343984,     0.2521670,    -1.3448995
  3.2900000,   -11.2042527,     0.4056714,     0.1615577,    -2.4725340,     0.2435843,    -1.4298043
  3.3000000,   -11.0040977,     0.3614615,     0.0600745,    -2.4542800,     0.2009218,    -1.5186081
  3.3100000,   -10.9350173,     0.2898070,    -0.0058412,    -2.4827583,     0.1514750,    -1.5662530
  3.3200000,   -10.9785934,     0.2438032,     0.0226002,    -2.5287184,     0.1376269,    -1.5203059
  3.3300000,   -11.0526667,     0.2918581,     0.2039216,    -2.5416671,     0.2097560,    -1.3298066
  3.3400000,   -11.0357853,     0.4969495,     0.5847917,    -2.4652116,     0.4159755,    -0.9552211
  3.3500000,   -10.8001902,     0.8979726,     1.1890590,    -2.2530961,     0.7906798,    -0.3777075
  3.3600000,   -10.2467835,     1.4974325,     2.0096077,    -1.8824748,     1.3443493,     0.3941296
  3.3700000,    -9.3349508,     2.2580131,     3.0048588,    -1.3617217,     2.0570129,     1.3214911
  3.3800000,    -8.1008420,     3.1083358,     4.1009785,    -0.7313419,     2.8771624,     2.3374914
  3.3900000,    -6.6596945,     3.9560552,     5.1998315,    -0.0580256,     3.7268639,     3.3541266
  3.4000000,    -5.1907156,     4.7048394,     6.1916428,     0.5767285,     4.5125238,     4.2732126
  3.4100000,    -3.9064138,     5.2710985,     6.9703953,     1.0909843,     5.1395304,     4.9996417
  3.4200000,    -3.0114726,     5.5966718,     7.4494079,     1.4168348,     5.5280700,     5.4548298
  3.4300000,    -2.6586510,     5.6549341,     7.5744194,     1.5122064,     5.6270425,     5.5881260
  3.4400000,    -2.9102740,     5.4495734,     7.3318846,     1.3679161,     5.4232702,     5.3842734
