Time       moves_acc moves_gen     F(Q)_1  Curvature  Curvature  Curvature  Curvature  Curvature  Curvature   X_ray_(R)1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01  0.100E+01
095819.960       43999      269224  0.224E-02  0.000E+00  0.000E+00  0.964E+01  0.000E+00  0.494E+00  0.000E+00  0.232E-03
100819.949       44165      270570  0.224E-02  0.000E+00  0.000E+00  0.950E+01  0.000E+00  0.480E+00  0.000E+00  0.232E-03
101819.836       44338      271906  0.224E-02  0.000E+00  0.000E+00  0.954E+01  0.000E+00  0.485E+00  0.000E+00  0.232E-03
102819.853       44532      273288  0.224E-02  0.000E+00  0.000E+00  0.976E+01  0.000E+00  0.506E+00  0.000E+00  0.232E-03
103820.043       44707      274588  0.224E-02  0.000E+00  0.000E+00  0.956E+01  0.000E+00  0.506E+00  0.000E+00  0.231E-03
104819.680       44864      275897  0.224E-02  0.000E+00  0.000E+00  0.985E+01  0.000E+00  0.505E+00  0.000E+00  0.231E-03
105819.871       45047      277274  0.224E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.494E+00  0.000E+00  0.231E-03
110819.671       45212      278586  0.224E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.443E+00  0.000E+00  0.231E-03
111819.686       45386      279976  0.224E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.442E+00  0.000E+00  0.231E-03
112819.540       45567      281364  0.224E-02  0.000E+00  0.000E+00  0.969E+01  0.000E+00  0.451E+00  0.000E+00  0.231E-03
113819.854       45720      282671  0.224E-02  0.000E+00  0.000E+00  0.974E+01  0.000E+00  0.451E+00  0.000E+00  0.230E-03
114819.502       45893      284044  0.224E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.452E+00  0.000E+00  0.230E-03
115819.645       46060      285379  0.224E-02  0.000E+00  0.000E+00  0.972E+01  0.000E+00  0.456E+00  0.000E+00  0.230E-03
120819.880       46226      286679  0.224E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.442E+00  0.000E+00  0.230E-03
121819.894       46410      288056  0.224E-02  0.000E+00  0.000E+00  0.998E+01  0.000E+00  0.446E+00  0.000E+00  0.230E-03
122819.829       46585      289397  0.224E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.444E+00  0.000E+00  0.229E-03
123819.545       46743      290726  0.224E-02  0.000E+00  0.000E+00  0.996E+01  0.000E+00  0.486E+00  0.000E+00  0.229E-03
124819.792       46943      292028  0.224E-02  0.000E+00  0.000E+00  0.997E+01  0.000E+00  0.443E+00  0.000E+00  0.229E-03
125819.580       47118      293315  0.223E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.428E+00  0.000E+00  0.229E-03
130819.898       47267      294626  0.223E-02  0.000E+00  0.000E+00  0.999E+01  0.000E+00  0.396E+00  0.000E+00  0.229E-03
131819.688       47440      295898  0.223E-02  0.000E+00  0.000E+00  0.989E+01  0.000E+00  0.399E+00  0.000E+00  0.228E-03
132819.821       47631      297260  0.223E-02  0.000E+00  0.000E+00  0.981E+01  0.000E+00  0.398E+00  0.000E+00  0.228E-03
133819.721       47816      298605  0.223E-02  0.000E+00  0.000E+00  0.991E+01  0.000E+00  0.381E+00  0.000E+00  0.228E-03
134819.506       47964      299918  0.223E-02  0.000E+00  0.000E+00  0.981E+01  0.000E+00  0.362E+00  0.000E+00  0.228E-03
135819.822       48121      301288  0.223E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.362E+00  0.000E+00  0.227E-03
140819.779       48294      302653  0.223E-02  0.000E+00  0.000E+00  0.999E+01  0.000E+00  0.362E+00  0.000E+00  0.227E-03
141819.967       48441      303971  0.223E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.363E+00  0.000E+00  0.227E-03
142819.674       48638      305311  0.223E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.363E+00  0.000E+00  0.227E-03
143819.615       48810      306635  0.223E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.363E+00  0.000E+00  0.226E-03
144819.944       48979      308009  0.223E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.413E+00  0.000E+00  0.226E-03
145819.638       49136      309325  0.223E-02  0.000E+00  0.000E+00  0.999E+01  0.000E+00  0.387E+00  0.000E+00  0.226E-03
150819.551       49293      310663  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.387E+00  0.000E+00  0.226E-03
151819.763       49454      311976  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.387E+00  0.000E+00  0.226E-03
152819.845       49614      313283  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.387E+00  0.000E+00  0.226E-03
153819.857       49771      314592  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.399E+00  0.000E+00  0.225E-03
154819.630       49948      315902  0.223E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.447E+00  0.000E+00  0.225E-03
155819.930       50119      317238  0.223E-02  0.000E+00  0.000E+00  0.988E+01  0.000E+00  0.417E+00  0.000E+00  0.225E-03
160819.601       50286      318508  0.223E-02  0.000E+00  0.000E+00  0.990E+01  0.000E+00  0.487E+00  0.000E+00  0.225E-03
161820.023       50427      319757  0.223E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.464E+00  0.000E+00  0.224E-03
162819.565       50588      321064  0.223E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.508E+00  0.000E+00  0.224E-03
163819.730       50778      322399  0.223E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.492E+00  0.000E+00  0.224E-03
164819.630       50945      323732  0.223E-02  0.000E+00  0.000E+00  0.996E+01  0.000E+00  0.436E+00  0.000E+00  0.224E-03
165819.853       51097      324977  0.223E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.436E+00  0.000E+00  0.224E-03
170819.586       51259      326248  0.223E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.486E+00  0.000E+00  0.223E-03
171819.748       51429      327557  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.465E+00  0.000E+00  0.223E-03
172819.663       51606      328847  0.223E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.465E+00  0.000E+00  0.223E-03
173819.724       51762      330183  0.223E-02  0.000E+00  0.000E+00  0.992E+01  0.000E+00  0.461E+00  0.000E+00  0.223E-03
174819.689       51938      331485  0.223E-02  0.000E+00  0.000E+00  0.992E+01  0.000E+00  0.482E+00  0.000E+00  0.223E-03
175819.849       52100      332789  0.223E-02  0.000E+00  0.000E+00  0.992E+01  0.000E+00  0.484E+00  0.000E+00  0.222E-03
180819.977       52258      334014  0.223E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.467E+00  0.000E+00  0.222E-03
181819.833       52444      335320  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.494E+00  0.000E+00  0.222E-03
182819.926       52608      336647  0.223E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.494E+00  0.000E+00  0.222E-03
183819.654       52779      337928  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.471E+00  0.000E+00  0.222E-03
184819.735       52923      339208  0.222E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.465E+00  0.000E+00  0.221E-03
185819.622       53097      340577  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.465E+00  0.000E+00  0.221E-03
190819.736       53252      341962  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.495E+00  0.000E+00  0.221E-03
191819.870       53410      343297  0.222E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.481E+00  0.000E+00  0.221E-03
192819.650       53587      344697  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.498E+00  0.000E+00  0.221E-03
193819.587       53768      346077  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.498E+00  0.000E+00  0.220E-03
194819.611       53938      347400  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.502E+00  0.000E+00  0.220E-03
195819.636       54100      348731  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.518E+00  0.000E+00  0.220E-03
200819.768       54274      349994  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.508E+00  0.000E+00  0.220E-03
201819.684       54427      351327  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.514E+00  0.000E+00  0.219E-03
202819.716       54601      352687  0.222E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.535E+00  0.000E+00  0.219E-03
203819.791       54775      354051  0.222E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.506E+00  0.000E+00  0.219E-03
204819.566       54945      355395  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.506E+00  0.000E+00  0.219E-03
205819.685       55096      356711  0.222E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.507E+00  0.000E+00  0.219E-03
210819.932       55260      358091  0.222E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.512E+00  0.000E+00  0.219E-03
211819.536       55414      359438  0.222E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.492E+00  0.000E+00  0.218E-03
212819.558       55592      360740  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.492E+00  0.000E+00  0.218E-03
213819.827       55761      362102  0.222E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.517E+00  0.000E+00  0.218E-03
214819.653       55929      363452  0.222E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.446E+00  0.000E+00  0.218E-03
215819.865       56080      364748  0.222E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.456E+00  0.000E+00  0.218E-03
220819.696       56236      366061  0.222E-02  0.000E+00  0.000E+00  0.999E+01  0.000E+00  0.455E+00  0.000E+00  0.217E-03
221819.988       56385      367327  0.222E-02  0.000E+00  0.000E+00  0.992E+01  0.000E+00  0.457E+00  0.000E+00  0.217E-03
222819.867       56572      368661  0.222E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.457E+00  0.000E+00  0.217E-03
223819.592       56738      369959  0.222E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.475E+00  0.000E+00  0.217E-03
224819.945       56896      371298  0.222E-02  0.000E+00  0.000E+00  0.994E+01  0.000E+00  0.478E+00  0.000E+00  0.216E-03
225819.912       57042      372606  0.222E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.483E+00  0.000E+00  0.216E-03
230819.862       57230      373987  0.222E-02  0.000E+00  0.000E+00  0.994E+01  0.000E+00  0.493E+00  0.000E+00  0.216E-03
231819.983       57409      375293  0.222E-02  0.000E+00  0.000E+00  0.997E+01  0.000E+00  0.490E+00  0.000E+00  0.216E-03
232819.823       57581      376633  0.222E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.490E+00  0.000E+00  0.216E-03
233819.871       57737      377999  0.222E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.585E+00  0.000E+00  0.215E-03
234819.703       57900      379337  0.222E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.532E+00  0.000E+00  0.215E-03
235819.650       58071      380690  0.222E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.516E+00  0.000E+00  0.215E-03
000819.914       58237      382031  0.222E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.516E+00  0.000E+00  0.215E-03
001819.952       58378      383370  0.222E-02  0.000E+00  0.000E+00  0.998E+01  0.000E+00  0.516E+00  0.000E+00  0.215E-03
002819.676       58572      384751  0.222E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.516E+00  0.000E+00  0.215E-03
003819.584       58741      386113  0.221E-02  0.000E+00  0.000E+00  0.997E+01  0.000E+00  0.516E+00  0.000E+00  0.214E-03
004819.768       58917      387462  0.221E-02  0.000E+00  0.000E+00  0.998E+01  0.000E+00  0.516E+00  0.000E+00  0.214E-03
005819.678       59091      388868  0.221E-02  0.000E+00  0.000E+00  0.991E+01  0.000E+00  0.538E+00  0.000E+00  0.214E-03
010819.543       59262      390193  0.221E-02  0.000E+00  0.000E+00  0.966E+01  0.000E+00  0.554E+00  0.000E+00  0.214E-03
011819.859       59413      391537  0.221E-02  0.000E+00  0.000E+00  0.964E+01  0.000E+00  0.553E+00  0.000E+00  0.214E-03
012819.722       59573      392819  0.221E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.562E+00  0.000E+00  0.213E-03
013819.782       59730      394138  0.221E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.552E+00  0.000E+00  0.213E-03
014819.571       59890      395411  0.221E-02  0.000E+00  0.000E+00  0.985E+01  0.000E+00  0.552E+00  0.000E+00  0.213E-03
015819.626       60031      396672  0.221E-02  0.000E+00  0.000E+00  0.985E+01  0.000E+00  0.559E+00  0.000E+00  0.213E-03
020819.888       60200      397986  0.221E-02  0.000E+00  0.000E+00  0.955E+01  0.000E+00  0.538E+00  0.000E+00  0.213E-03
021819.764       60364      399265  0.221E-02  0.000E+00  0.000E+00  0.980E+01  0.000E+00  0.543E+00  0.000E+00  0.213E-03
022819.730       60530      400535  0.221E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.517E+00  0.000E+00  0.212E-03
023819.949       60687      401776  0.221E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.606E+00  0.000E+00  0.212E-03
024819.710       60858      403022  0.221E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.607E+00  0.000E+00  0.212E-03
025819.854       61019      404313  0.221E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.628E+00  0.000E+00  0.212E-03
030819.589       61187      405626  0.221E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.628E+00  0.000E+00  0.212E-03
031819.787       61343      407000  0.221E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.629E+00  0.000E+00  0.212E-03
032819.777       61491      408315  0.221E-02  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.639E+00  0.000E+00  0.211E-03
033819.696       61657      409612  0.221E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.626E+00  0.000E+00  0.211E-03
034820.046       61848      410991  0.221E-02  0.000E+00  0.000E+00  0.107E+02  0.000E+00  0.551E+00  0.000E+00  0.211E-03
035819.566       62017      412366  0.221E-02  0.000E+00  0.000E+00  0.103E+02  0.000E+00  0.544E+00  0.000E+00  0.211E-03
040819.561       62176      413725  0.221E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.528E+00  0.000E+00  0.211E-03
041819.926       62345      415126  0.221E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.507E+00  0.000E+00  0.211E-03
042819.776       62515      416450  0.221E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.530E+00  0.000E+00  0.210E-03
043820.011       62676      417785  0.221E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.500E+00  0.000E+00  0.210E-03
044819.760       62864      419129  0.221E-02  0.000E+00  0.000E+00  0.997E+01  0.000E+00  0.500E+00  0.000E+00  0.210E-03
045819.979       63042      420521  0.221E-02  0.000E+00  0.000E+00  0.979E+01  0.000E+00  0.499E+00  0.000E+00  0.210E-03
050819.890       63213      421890  0.221E-02  0.000E+00  0.000E+00  0.990E+01  0.000E+00  0.467E+00  0.000E+00  0.210E-03
051819.822       63349      423243  0.221E-02  0.000E+00  0.000E+00  0.991E+01  0.000E+00  0.446E+00  0.000E+00  0.210E-03
052819.551       63514      424547  0.221E-02  0.000E+00  0.000E+00  0.982E+01  0.000E+00  0.457E+00  0.000E+00  0.209E-03
053819.548       63680      425863  0.221E-02  0.000E+00  0.000E+00  0.982E+01  0.000E+00  0.453E+00  0.000E+00  0.209E-03
054819.654       63858      427159  0.221E-02  0.000E+00  0.000E+00  0.984E+01  0.000E+00  0.457E+00  0.000E+00  0.209E-03
055819.535       63992      428474  0.221E-02  0.000E+00  0.000E+00  0.984E+01  0.000E+00  0.470E+00  0.000E+00  0.209E-03
060819.693       64133      429799  0.221E-02  0.000E+00  0.000E+00  0.985E+01  0.000E+00  0.454E+00  0.000E+00  0.209E-03
061819.665       64283      431079  0.221E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.467E+00  0.000E+00  0.209E-03
062819.818       64443      432395  0.221E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.448E+00  0.000E+00  0.209E-03
063820.000       64613      433725  0.221E-02  0.000E+00  0.000E+00  0.985E+01  0.000E+00  0.482E+00  0.000E+00  0.208E-03
064819.765       64764      435112  0.220E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.470E+00  0.000E+00  0.208E-03
065819.569       64922      436392  0.220E-02  0.000E+00  0.000E+00  0.984E+01  0.000E+00  0.457E+00  0.000E+00  0.208E-03
070819.644       65088      437688  0.220E-02  0.000E+00  0.000E+00  0.986E+01  0.000E+00  0.457E+00  0.000E+00  0.208E-03
071819.686       65255      439045  0.220E-02  0.000E+00  0.000E+00  0.979E+01  0.000E+00  0.504E+00  0.000E+00  0.208E-03
072819.749       65420      440370  0.220E-02  0.000E+00  0.000E+00  0.979E+01  0.000E+00  0.515E+00  0.000E+00  0.208E-03
073820.100       65561      441724  0.220E-02  0.000E+00  0.000E+00  0.969E+01  0.000E+00  0.482E+00  0.000E+00  0.207E-03
074819.849       65729      443092  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.486E+00  0.000E+00  0.207E-03
075819.926       65884      444425  0.220E-02  0.000E+00  0.000E+00  0.982E+01  0.000E+00  0.541E+00  0.000E+00  0.207E-03
080819.816       66041      445760  0.220E-02  0.000E+00  0.000E+00  0.962E+01  0.000E+00  0.522E+00  0.000E+00  0.207E-03
081819.523       66188      447081  0.220E-02  0.000E+00  0.000E+00  0.961E+01  0.000E+00  0.492E+00  0.000E+00  0.207E-03
082819.824       66339      448422  0.220E-02  0.000E+00  0.000E+00  0.961E+01  0.000E+00  0.472E+00  0.000E+00  0.207E-03
083819.705       66494      449762  0.220E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.478E+00  0.000E+00  0.207E-03
084819.634       66660      451113  0.220E-02  0.000E+00  0.000E+00  0.958E+01  0.000E+00  0.471E+00  0.000E+00  0.206E-03
085819.636       66825      452423  0.220E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.491E+00  0.000E+00  0.206E-03
090819.616       66971      453708  0.220E-02  0.000E+00  0.000E+00  0.989E+01  0.000E+00  0.508E+00  0.000E+00  0.206E-03
091819.725       67131      454997  0.220E-02  0.000E+00  0.000E+00  0.996E+01  0.000E+00  0.508E+00  0.000E+00  0.206E-03
092819.594       67297      456367  0.220E-02  0.000E+00  0.000E+00  0.990E+01  0.000E+00  0.529E+00  0.000E+00  0.206E-03
093819.611       67445      457737  0.220E-02  0.000E+00  0.000E+00  0.986E+01  0.000E+00  0.485E+00  0.000E+00  0.206E-03
094820.031       67595      459067  0.220E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.475E+00  0.000E+00  0.205E-03
095819.818       67737      460310  0.220E-02  0.000E+00  0.000E+00  0.994E+01  0.000E+00  0.466E+00  0.000E+00  0.205E-03
100819.571       67909      461728  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.466E+00  0.000E+00  0.205E-03
101819.872       68057      463023  0.220E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.459E+00  0.000E+00  0.205E-03
102819.642       68229      464378  0.220E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.473E+00  0.000E+00  0.205E-03
103819.748       68375      465669  0.220E-02  0.000E+00  0.000E+00  0.967E+01  0.000E+00  0.455E+00  0.000E+00  0.205E-03
104819.779       68527      466991  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.444E+00  0.000E+00  0.205E-03
105819.576       68672      468333  0.220E-02  0.000E+00  0.000E+00  0.967E+01  0.000E+00  0.444E+00  0.000E+00  0.204E-03
110819.861       68837      469627  0.220E-02  0.000E+00  0.000E+00  0.981E+01  0.000E+00  0.455E+00  0.000E+00  0.204E-03
111819.710       69007      471005  0.220E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.454E+00  0.000E+00  0.204E-03
112819.761       69145      472354  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.464E+00  0.000E+00  0.204E-03
113819.563       69301      473709  0.220E-02  0.000E+00  0.000E+00  0.980E+01  0.000E+00  0.464E+00  0.000E+00  0.204E-03
114819.721       69461      475050  0.220E-02  0.000E+00  0.000E+00  0.976E+01  0.000E+00  0.466E+00  0.000E+00  0.204E-03
115819.661       69638      476403  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.467E+00  0.000E+00  0.203E-03
120819.515       69774      477673  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.467E+00  0.000E+00  0.203E-03
121819.729       69982      479501  0.220E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.442E+00  0.000E+00  0.203E-03
122819.573       70194      481345  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.439E+00  0.000E+00  0.203E-03
123819.550       70412      483191  0.220E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.439E+00  0.000E+00  0.203E-03
124819.776       70621      485040  0.220E-02  0.000E+00  0.000E+00  0.999E+01  0.000E+00  0.447E+00  0.000E+00  0.202E-03
125819.480       70819      486879  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.445E+00  0.000E+00  0.202E-03
130819.718       71042      488722  0.220E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.435E+00  0.000E+00  0.202E-03
131819.640       71256      490559  0.219E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.433E+00  0.000E+00  0.202E-03
132819.531       71452      492399  0.219E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.445E+00  0.000E+00  0.202E-03
133819.725       71661      494237  0.219E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.447E+00  0.000E+00  0.201E-03
134819.593       71855      496076  0.219E-02  0.000E+00  0.000E+00  0.106E+02  0.000E+00  0.446E+00  0.000E+00  0.201E-03
135819.793       72067      497920  0.219E-02  0.000E+00  0.000E+00  0.995E+01  0.000E+00  0.478E+00  0.000E+00  0.201E-03
140819.751       72284      499738  0.219E-02  0.000E+00  0.000E+00  0.990E+01  0.000E+00  0.485E+00  0.000E+00  0.201E-03
141819.619       72501      501540  0.219E-02  0.000E+00  0.000E+00  0.989E+01  0.000E+00  0.459E+00  0.000E+00  0.201E-03
142819.622       72684      503312  0.219E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.460E+00  0.000E+00  0.201E-03
143819.822       72878      505086  0.219E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.460E+00  0.000E+00  0.200E-03
144819.682       73070      506840  0.219E-02  0.000E+00  0.000E+00  0.975E+01  0.000E+00  0.438E+00  0.000E+00  0.200E-03
145819.645       73283      508597  0.219E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.458E+00  0.000E+00  0.200E-03
150819.636       73495      510388  0.219E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.438E+00  0.000E+00  0.200E-03
151819.637       73707      512185  0.219E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.438E+00  0.000E+00  0.200E-03
152819.658       73898      513975  0.219E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.459E+00  0.000E+00  0.200E-03
153819.489       74111      515772  0.219E-02  0.000E+00  0.000E+00  0.962E+01  0.000E+00  0.446E+00  0.000E+00  0.199E-03
154819.480       74315      517579  0.219E-02  0.000E+00  0.000E+00  0.984E+01  0.000E+00  0.520E+00  0.000E+00  0.199E-03
155819.749       74521      519380  0.219E-02  0.000E+00  0.000E+00  0.968E+01  0.000E+00  0.470E+00  0.000E+00  0.199E-03
160819.889       74757      521152  0.219E-02  0.000E+00  0.000E+00  0.983E+01  0.000E+00  0.529E+00  0.000E+00  0.199E-03
161819.755       74960      522835  0.219E-02  0.000E+00  0.000E+00  0.987E+01  0.000E+00  0.497E+00  0.000E+00  0.199E-03
162819.696       75165      524580  0.219E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.478E+00  0.000E+00  0.198E-03
163819.798       75348      526308  0.219E-02  0.000E+00  0.000E+00  0.976E+01  0.000E+00  0.416E+00  0.000E+00  0.198E-03
164819.545       75541      528001  0.219E-02  0.000E+00  0.000E+00  0.970E+01  0.000E+00  0.444E+00  0.000E+00  0.198E-03
165819.727       75740      529724  0.219E-02  0.000E+00  0.000E+00  0.994E+01  0.000E+00  0.402E+00  0.000E+00  0.198E-03
170819.599       75943      531468  0.219E-02  0.000E+00  0.000E+00  0.973E+01  0.000E+00  0.401E+00  0.000E+00  0.198E-03
171819.700       76147      533264  0.219E-02  0.000E+00  0.000E+00  0.969E+01  0.000E+00  0.401E+00  0.000E+00  0.198E-03
172819.722       76349      535067  0.219E-02  0.000E+00  0.000E+00  0.965E+01  0.000E+00  0.401E+00  0.000E+00  0.197E-03
173819.732       76568      536868  0.219E-02  0.000E+00  0.000E+00  0.977E+01  0.000E+00  0.401E+00  0.000E+00  0.197E-03
174819.728       76793      538666  0.219E-02  0.000E+00  0.000E+00  0.963E+01  0.000E+00  0.403E+00  0.000E+00  0.197E-03
175819.743       76997      540465  0.219E-02  0.000E+00  0.000E+00  0.974E+01  0.000E+00  0.431E+00  0.000E+00  0.197E-03
180819.656       77218      542259  0.219E-02  0.000E+00  0.000E+00  0.101E+02  0.000E+00  0.427E+00  0.000E+00  0.197E-03
181819.762       77412      543984  0.219E-02  0.000E+00  0.000E+00  0.100E+02  0.000E+00  0.406E+00  0.000E+00  0.196E-03
182819.728       77592      545733  0.219E-02  0.000E+00  0.000E+00  0.104E+02  0.000E+00  0.412E+00  0.000E+00  0.196E-03
183819.781       77818      547499  0.218E-02  0.000E+00  0.000E+00  0.102E+02  0.000E+00  0.427E+00  0.000E+00  0.196E-03
184819.597       78025      549245  0.218E-02  0.000E+00  0.000E+00  0.993E+01  0.000E+00  0.416E+00  0.000E+00  0.196E-03
185819.622       78219      551040  0.218E-02  0.000E+00  0.000E+00  0.978E+01  0.000E+00  0.416E+00  0.000E+00  0.196E-03
190819.557       78424      552813  0.218E-02  0.000E+00  0.000E+00  0.927E+01  0.000E+00  0.416E+00  0.000E+00  0.196E-03
191819.656       78632      554567  0.218E-02  0.000E+00  0.000E+00  0.912E+01  0.000E+00  0.407E+00  0.000E+00  0.195E-03
192819.501       78832      556280  0.218E-02  0.000E+00  0.000E+00  0.911E+01  0.000E+00  0.407E+00  0.000E+00  0.195E-03
193819.654       79019      558048  0.218E-02  0.000E+00  0.000E+00  0.910E+01  0.000E+00  0.405E+00  0.000E+00  0.195E-03
194819.793       79227      559843  0.218E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.412E+00  0.000E+00  0.195E-03
195819.653       79425      561646  0.218E-02  0.000E+00  0.000E+00  0.917E+01  0.000E+00  0.405E+00  0.000E+00  0.195E-03
200819.688       79616      563421  0.218E-02  0.000E+00  0.000E+00  0.916E+01  0.000E+00  0.406E+00  0.000E+00  0.194E-03
